country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,108828,102772,536,5073181,135,12,2022-04-14T09:30:00+02:00
AT,Vorarlberg,196355,187693,533,6989982,62,3,2022-04-14T09:30:00+02:00
AT,Kärnten,236617,230145,1268,6506919,112,11,2022-04-14T09:30:00+02:00
AT,Salzburg,283590,277421,920,10493197,84,4,2022-04-14T09:30:00+02:00
AT,Tirol,345781,339436,925,9425870,130,8,2022-04-14T09:30:00+02:00
AT,Steiermark,525241,510901,2870,20529702,329,37,2022-04-14T09:30:00+02:00
AT,Oberösterreich,735044,713245,2771,23959271,245,18,2022-04-14T09:30:00+02:00
AT,Niederösterreich,755817,710135,3182,36915253,437,26,2022-04-14T09:30:00+02:00
AT,Wien,839750,785282,3354,60222322,672,68,2022-04-14T09:30:00+02:00
AT,Österreich,4027023,3857030,16359,180115697,2206,187,2022-04-14T09:30:00+02:00
