country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,16506,15325,296,1056992,92,26,2021-04-09T15:00:00
AT,Vorarlberg,25407,24673,283,1506813,34,9,2021-04-09T15:00:00
AT,Kärnten,35575,32967,757,1073542,94,16,2021-04-09T15:00:00
AT,Salzburg,45830,42267,545,1574675,109,22,2021-04-09T15:00:00
AT,Tirol,55635,53128,603,2680352,145,31,2021-04-09T15:00:00
AT,Steiermark,68767,63057,1900,3155878,346,62,2021-04-09T15:00:00
AT,Niederösterreich,96791,88716,1614,5950688,492,121,2021-04-09T15:00:00
AT,Oberösterreich,103313,97342,1634,3777942,320,67,2021-04-09T15:00:00
AT,Wien,122312,111716,1992,5384956,762,226,2021-04-09T15:00:00
AT,,570136,529191,9624,26161838,2394,580,2021-04-09T15:00:00
