country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,91783,77961,502,4892728,135,13,2022-03-22T09:30:00+01:00
AT,Vorarlberg,172575,151283,507,6864836,98,4,2022-03-22T09:30:00+01:00
AT,Kärnten,211080,186664,1218,6396801,284,17,2022-03-22T09:30:00+01:00
AT,Salzburg,256647,230887,873,10347523,122,4,2022-03-22T09:30:00+01:00
AT,Tirol,320634,297191,902,9218153,230,20,2022-03-22T09:30:00+01:00
AT,Steiermark,462987,402350,2726,20053254,560,37,2022-03-22T09:30:00+01:00
AT,Niederösterreich,643470,547144,2960,33940129,647,36,2022-03-22T09:30:00+01:00
AT,Oberösterreich,650299,588669,2617,23444183,479,24,2022-03-22T09:30:00+01:00
AT,Wien,722940,605113,3182,56258318,724,70,2022-03-22T09:30:00+01:00
AT,Österreich,3532415,3087262,15487,171415925,3279,225,2022-03-22T09:30:00+01:00
