country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18436,18055,343,2239293,6,1,2021-07-07T09:30:00+02:00
AT,Vorarlberg,30795,30456,308,3532307,2,2,2021-07-07T09:30:00+02:00
AT,Kärnten,40169,39340,820,2027343,16,2,2021-07-07T09:30:00+02:00
AT,Salzburg,49170,48552,586,3448373,3,0,2021-07-07T09:30:00+02:00
AT,Tirol,63840,63172,635,5111796,7,3,2021-07-07T09:30:00+02:00
AT,Steiermark,79557,77398,2091,7707500,3,2,2021-07-07T09:30:00+02:00
AT,Niederösterreich,110915,108265,1821,11568680,14,9,2021-07-07T09:30:00+02:00
AT,Oberösterreich,117011,115262,1757,8864096,9,5,2021-07-07T09:30:00+02:00
AT,Wien,141115,138066,2358,13121897,59,23,2021-07-07T09:30:00+02:00
AT,Österreich,651008,638566,10719,57621285,119,47,2021-07-07T09:30:00+02:00
