country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,120851,118761,559,5288629,27,5,2022-06-19T09:30:00+02:00
AT,Vorarlberg,208224,206378,548,7076300,17,0,2022-06-19T09:30:00+02:00
AT,Kärnten,250061,247118,1629,6613243,35,6,2022-06-19T09:30:00+02:00
AT,Salzburg,299866,296187,1142,10611448,34,0,2022-06-19T09:30:00+02:00
AT,Tirol,363107,359127,939,9568880,50,2,2022-06-19T09:30:00+02:00
AT,Steiermark,554390,547241,3394,21050141,62,5,2022-06-19T09:30:00+02:00
AT,Oberösterreich,776742,768351,2845,24416271,50,1,2022-06-19T09:30:00+02:00
AT,Niederösterreich,826885,803529,3656,39450313,127,4,2022-06-19T09:30:00+02:00
AT,Wien,929153,904165,4017,65284005,141,12,2022-06-19T09:30:00+02:00
AT,Österreich,4329279,4250857,18729,189359230,543,35,2022-06-19T09:30:00+02:00
