country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18325,17929,342,1874198,16,8,2021-06-09T09:30:00+02:00
AT,Vorarlberg,30659,29897,303,2781377,6,6,2021-06-09T09:30:00+02:00
AT,Kärnten,40158,39187,818,1623397,23,3,2021-06-09T09:30:00+02:00
AT,Salzburg,49086,48354,583,2617680,15,4,2021-06-09T09:30:00+02:00
AT,Tirol,63599,62416,633,4582056,30,14,2021-06-09T09:30:00+02:00
AT,Steiermark,79400,76906,2073,5888257,36,6,2021-06-09T09:30:00+02:00
AT,Niederösterreich,110324,107050,1804,9585653,66,29,2021-06-09T09:30:00+02:00
AT,Oberösterreich,116600,114509,1750,6916778,33,14,2021-06-09T09:30:00+02:00
AT,Wien,139537,135940,2344,10556770,151,40,2021-06-09T09:30:00+02:00
AT,Österreich,647688,632188,10650,46426166,376,124,2021-06-09T09:30:00+02:00
