country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,21541,20541,356,3194230,21,2,2021-10-28T09:30:00+02:00
AT,Vorarlberg,36564,34920,328,5182588,32,6,2021-10-28T09:30:00+02:00
AT,Kärnten,48355,45490,856,4785987,97,17,2021-10-28T09:30:00+02:00
AT,Salzburg,62020,57909,620,6762893,70,12,2021-10-28T09:30:00+02:00
AT,Tirol,75096,71977,670,6376035,86,17,2021-10-28T09:30:00+02:00
AT,Steiermark,98691,91662,2177,13540767,170,37,2021-10-28T09:30:00+02:00
AT,Niederösterreich,138316,129142,1960,17494065,245,47,2021-10-28T09:30:00+02:00
AT,Oberösterreich,153360,143380,1862,15888392,290,44,2021-10-28T09:30:00+02:00
AT,Wien,179391,170364,2487,23037437,278,83,2021-10-28T09:30:00+02:00
AT,Österreich,813334,765385,11316,96262394,1289,265,2021-10-28T09:30:00+02:00
