country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,7280,5597,87,95303,103,22,2020-11-29T08:00:00
AT,Kärnten,14686,10333,181,145222,416,32,2020-11-29T08:00:00
AT,Vorarlberg,15375,12351,119,169858,148,30,2020-11-29T08:00:00
AT,Salzburg,21016,14388,154,178471,261,26,2020-11-29T08:00:00
AT,Steiermark,30821,17848,500,320774,725,121,2020-11-29T08:00:00
AT,Tirol,32624,27161,322,400339,377,70,2020-11-29T08:00:00
AT,Niederösterreich,40388,30269,481,520313,598,106,2020-11-29T08:00:00
AT,Oberösterreich,56997,46154,572,407397,991,148,2020-11-29T08:00:00
AT,Wien,58983,46596,602,823390,660,133,2020-11-29T08:00:00
AT,,278170,210697,3018,3061067,4279,688,2020-11-29T08:00:00
