country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,140837,136850,580,5562089,44,2,2022-09-11T09:30:00+02:00
AT,Vorarlberg,229311,228169,574,7173705,25,1,2022-09-11T09:30:00+02:00
AT,Kärnten,281162,277230,1665,6756605,74,6,2022-09-11T09:30:00+02:00
AT,Salzburg,331727,328557,1180,10844460,70,0,2022-09-11T09:30:00+02:00
AT,Tirol,399174,395852,961,9768155,53,2,2022-09-11T09:30:00+02:00
AT,Steiermark,622051,613542,3458,21685453,101,3,2022-09-11T09:30:00+02:00
AT,Oberösterreich,863354,854329,2937,25053919,98,3,2022-09-11T09:30:00+02:00
AT,Niederösterreich,960335,935899,3906,40261240,175,9,2022-09-11T09:30:00+02:00
AT,Wien,1124557,1104893,4225,69199973,261,21,2022-09-11T09:30:00+02:00
AT,Österreich,4952508,4875321,19486,196305599,901,47,2022-09-11T09:30:00+02:00
