country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18537,18122,343,2498228,2,1,2021-07-30T09:30:00+02:00
AT,Vorarlberg,31119,30584,308,3913604,5,0,2021-07-30T09:30:00+02:00
AT,Kärnten,40556,39511,822,2882705,10,1,2021-07-30T09:30:00+02:00
AT,Salzburg,49945,48861,588,4149240,2,0,2021-07-30T09:30:00+02:00
AT,Tirol,64558,63531,635,5487533,7,2,2021-07-30T09:30:00+02:00
AT,Steiermark,80384,77788,2095,9117514,6,2,2021-07-30T09:30:00+02:00
AT,Niederösterreich,111853,108838,1824,12975494,12,6,2021-07-30T09:30:00+02:00
AT,Oberösterreich,118127,115865,1758,10398995,14,2,2021-07-30T09:30:00+02:00
AT,Wien,143439,139497,2364,14776429,61,23,2021-07-30T09:30:00+02:00
AT,Österreich,658518,642597,10737,66199742,119,37,2021-07-30T09:30:00+02:00
