country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,21155,20315,354,3161759,13,2,2021-10-23T09:30:00+02:00
AT,Vorarlberg,35800,34688,326,5118236,8,3,2021-10-23T09:30:00+02:00
AT,Kärnten,47163,44871,853,4679385,75,14,2021-10-23T09:30:00+02:00
AT,Salzburg,60285,56972,617,6618768,67,11,2021-10-23T09:30:00+02:00
AT,Tirol,73721,71066,670,6324026,80,14,2021-10-23T09:30:00+02:00
AT,Steiermark,96342,90102,2165,13284978,132,27,2021-10-23T09:30:00+02:00
AT,Niederösterreich,134507,126915,1939,17229035,185,40,2021-10-23T09:30:00+02:00
AT,Oberösterreich,148895,140430,1849,15582379,209,32,2021-10-23T09:30:00+02:00
AT,Wien,177114,168713,2472,22629170,267,84,2021-10-23T09:30:00+02:00
AT,Österreich,794982,754072,11245,94627736,1036,227,2021-10-23T09:30:00+02:00
