country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18469,18092,343,2405748,2,0,2021-07-21T09:30:00+02:00
AT,Vorarlberg,30958,30503,308,3767898,1,0,2021-07-21T09:30:00+02:00
AT,Kärnten,40343,39381,822,2546656,9,1,2021-07-21T09:30:00+02:00
AT,Salzburg,49530,48558,588,3861348,2,0,2021-07-21T09:30:00+02:00
AT,Tirol,64187,63293,635,5330439,4,0,2021-07-21T09:30:00+02:00
AT,Steiermark,79965,77507,2091,8591433,7,3,2021-07-21T09:30:00+02:00
AT,Niederösterreich,111375,108511,1824,12461872,17,4,2021-07-21T09:30:00+02:00
AT,Oberösterreich,117542,115463,1757,9796808,4,2,2021-07-21T09:30:00+02:00
AT,Wien,142376,138710,2361,14155926,61,21,2021-07-21T09:30:00+02:00
AT,Österreich,654745,640018,10729,62918128,107,31,2021-07-21T09:30:00+02:00
