country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,117684,115395,553,5196120,31,6,2022-05-18T09:30:00+02:00
AT,Vorarlberg,203473,202225,547,7048288,11,3,2022-05-18T09:30:00+02:00
AT,Kärnten,246258,242812,1620,6575600,42,1,2022-05-18T09:30:00+02:00
AT,Salzburg,293283,290076,1133,10564088,29,0,2022-05-18T09:30:00+02:00
AT,Tirol,356532,353230,933,9519224,52,2,2022-05-18T09:30:00+02:00
AT,Steiermark,544947,538077,3379,20875099,82,4,2022-05-18T09:30:00+02:00
AT,Oberösterreich,763140,754818,2830,24220567,92,11,2022-05-18T09:30:00+02:00
AT,Niederösterreich,803368,782640,3343,38403541,155,10,2022-05-18T09:30:00+02:00
AT,Wien,893696,872283,3982,63448736,207,17,2022-05-18T09:30:00+02:00
AT,Österreich,4222381,4151556,18320,185851263,701,54,2022-05-18T09:30:00+02:00
