country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18444,18069,343,2303797,4,1,2021-07-12T09:30:00+02:00
AT,Vorarlberg,30817,30466,308,3621793,1,1,2021-07-12T09:30:00+02:00
AT,Kärnten,40162,39296,821,2027934,12,2,2021-07-12T09:30:00+02:00
AT,Salzburg,49187,48555,586,3589262,3,0,2021-07-12T09:30:00+02:00
AT,Tirol,63940,63208,635,5221869,5,2,2021-07-12T09:30:00+02:00
AT,Steiermark,79626,77419,2091,8025027,2,1,2021-07-12T09:30:00+02:00
AT,Niederösterreich,111013,108334,1822,11921741,18,9,2021-07-12T09:30:00+02:00
AT,Oberösterreich,117121,115311,1757,9207415,6,3,2021-07-12T09:30:00+02:00
AT,Wien,141494,138307,2360,13501183,52,16,2021-07-12T09:30:00+02:00
AT,Österreich,651804,638965,10723,59420021,103,35,2021-07-12T09:30:00+02:00
