country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,17157,16401,319,1202809,67,24,2021-04-22T08:00:00
AT,Vorarlberg,26619,25453,287,1773612,36,14,2021-04-22T08:00:00
AT,Kärnten,37411,35030,781,1202792,79,19,2021-04-22T08:00:00
AT,Salzburg,47631,44279,557,1518728,96,22,2021-04-22T08:00:00
AT,Tirol,58480,55551,613,3129479,122,38,2021-04-22T08:00:00
AT,Steiermark,72502,66238,1954,3564343,289,51,2021-04-22T08:00:00
AT,Niederösterreich,101610,96080,1692,6790389,418,116,2021-04-22T08:00:00
AT,Oberösterreich,108525,102552,1683,4240167,250,64,2021-04-22T08:00:00
AT,Wien,129257,121672,2111,6175290,652,209,2021-04-22T08:00:00
AT,,599192,563256,9997,29597609,2009,557,2021-04-22T08:00:00
