country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,4246,2082,39,78592,86,14,2020-11-10T08:00:00
AT,Kärnten,5338,2713,42,117805,165,14,2020-11-10T08:00:00
AT,Vorarlberg,9467,5364,49,137602,200,29,2020-11-10T08:00:00
AT,Salzburg,11291,5568,60,134453,163,22,2020-11-10T08:00:00
AT,Steiermark,16974,6501,269,255472,480,64,2020-11-10T08:00:00
AT,Tirol,19936,13001,152,329704,278,50,2020-11-10T08:00:00
AT,Niederösterreich,24700,14295,247,415460,464,58,2020-11-10T08:00:00
AT,Oberösterreich,31902,17746,210,328180,838,98,2020-11-10T08:00:00
AT,Wien,40221,27357,386,681800,554,124,2020-11-10T08:00:00
AT,,164075,94627,1454,2479068,3228,473,2020-11-10T08:00:00
