country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10693,10416,216,373613,44,9,2021-01-29T15:00:00
AT,Vorarlberg,21761,21541,251,524937,50,9,2021-01-29T15:00:00
AT,Kärnten,25725,24058,623,451498,90,9,2021-01-29T15:00:00
AT,Salzburg,34266,31625,429,506813,106,18,2021-01-29T15:00:00
AT,Tirol,44294,42999,538,925227,119,28,2021-01-29T15:00:00
AT,Steiermark,48716,44872,1582,978212,270,43,2021-01-29T15:00:00
AT,Niederösterreich,62734,59582,1132,2154156,382,52,2021-01-29T15:00:00
AT,Oberösterreich,79901,76640,1439,1284990,222,34,2021-01-29T15:00:00
AT,Wien,81037,77743,1448,1961170,464,96,2021-01-29T15:00:00
AT,,409127,389476,7658,9160616,1747,298,2021-01-29T15:00:00
