country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,12456,11701,239,638575,43,10,2021-03-02T08:00:00
AT,Vorarlberg,23167,23199,274,825612,30,7,2021-03-02T08:00:00
AT,Kärnten,29414,27316,683,675557,96,15,2021-03-02T08:00:00
AT,Salzburg,38097,35318,493,823353,71,15,2021-03-02T08:00:00
AT,Tirol,47632,46304,579,1521757,81,21,2021-03-02T08:00:00
AT,Steiermark,56293,51265,1747,1758065,200,35,2021-03-02T08:00:00
AT,Niederösterreich,73508,67900,1350,3400756,349,82,2021-03-02T08:00:00
AT,Oberösterreich,86667,82567,1515,2162517,120,20,2021-03-02T08:00:00
AT,Wien,92048,86446,1694,3197153,363,85,2021-03-02T08:00:00
AT,,459282,432016,8574,15003345,1353,290,2021-03-02T08:00:00
