country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,30635,28750,414,3517032,99,18,2021-12-09T09:30:00+01:00
AT,Vorarlberg,59126,48172,392,5518905,148,29,2021-12-09T09:30:00+01:00
AT,Kärnten,80063,70896,996,5463268,297,58,2021-12-09T09:30:00+01:00
AT,Salzburg,99257,91643,739,8144834,222,42,2021-12-09T09:30:00+01:00
AT,Tirol,113637,104421,759,6991901,257,65,2021-12-09T09:30:00+01:00
AT,Steiermark,145128,131409,2383,15556547,396,91,2021-12-09T09:30:00+01:00
AT,Niederösterreich,210097,194749,2409,19149378,455,108,2021-12-09T09:30:00+01:00
AT,Wien,228670,212450,2706,31216830,475,105,2021-12-09T09:30:00+01:00
AT,Oberösterreich,250823,237376,2213,18434162,464,111,2021-12-09T09:30:00+01:00
AT,Österreich,1217436,1119866,13011,113992857,2813,627,2021-12-09T09:30:00+01:00
