country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,19027,18434,344,2782931,10,1,2021-08-30T09:30:00+02:00
AT,Vorarlberg,32536,31564,310,4395094,22,3,2021-08-30T09:30:00+02:00
AT,Kärnten,41749,40497,823,3551767,24,5,2021-08-30T09:30:00+02:00
AT,Salzburg,52024,50407,592,5183761,21,3,2021-08-30T09:30:00+02:00
AT,Tirol,66981,65369,638,5843541,25,5,2021-08-30T09:30:00+02:00
AT,Steiermark,83492,79895,2100,10771540,52,14,2021-08-30T09:30:00+02:00
AT,Niederösterreich,116028,111466,1835,14729499,83,24,2021-08-30T09:30:00+02:00
AT,Oberösterreich,123685,119513,1765,12388346,89,26,2021-08-30T09:30:00+02:00
AT,Wien,151554,144044,2375,16598253,127,41,2021-08-30T09:30:00+02:00
AT,Österreich,687076,661189,10782,76244732,453,122,2021-08-30T09:30:00+02:00
