country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,118118,116244,556,5212582,26,5,2022-05-23T09:30:00+02:00
AT,Vorarlberg,203906,202691,547,7052326,12,4,2022-05-23T09:30:00+02:00
AT,Kärnten,246979,244065,1621,6582324,31,2,2022-05-23T09:30:00+02:00
AT,Salzburg,294080,291005,1135,10570466,28,0,2022-05-23T09:30:00+02:00
AT,Tirol,357236,354720,935,9527066,53,2,2022-05-23T09:30:00+02:00
AT,Steiermark,546229,540341,3384,20896202,69,7,2022-05-23T09:30:00+02:00
AT,Oberösterreich,764928,757578,2833,24250938,60,6,2022-05-23T09:30:00+02:00
AT,Niederösterreich,806155,787263,3603,38594115,128,8,2022-05-23T09:30:00+02:00
AT,Wien,897552,879404,3985,63735052,175,18,2022-05-23T09:30:00+02:00
AT,Österreich,4235183,4173311,18599,186421071,582,52,2022-05-23T09:30:00+02:00
