country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,16692,15600,300,1088980,87,22,2021-04-13T08:00:00
AT,Vorarlberg,25695,24855,285,1570346,38,10,2021-04-13T08:00:00
AT,Kärnten,36065,33565,760,1075839,92,13,2021-04-13T08:00:00
AT,Salzburg,46226,42792,546,1610352,105,25,2021-04-13T08:00:00
AT,Tirol,56335,53865,605,2730185,137,32,2021-04-13T08:00:00
AT,Steiermark,69693,63978,1914,3219891,311,59,2021-04-13T08:00:00
AT,Niederösterreich,98405,91005,1633,6150105,492,132,2021-04-13T08:00:00
AT,Oberösterreich,104578,98740,1643,3867780,322,73,2021-04-13T08:00:00
AT,Wien,124378,114209,2020,5535105,778,245,2021-04-13T08:00:00
AT,,578067,538609,9706,26848583,2362,611,2021-04-13T08:00:00
