country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18231,17731,338,1602084,18,8,2021-05-22T09:30:00+02:00
AT,Vorarlberg,29986,28777,302,2529280,16,7,2021-05-22T09:30:00+02:00
AT,Kärnten,39831,38603,814,1360969,29,2,2021-05-22T09:30:00+02:00
AT,Salzburg,49016,47996,578,2019534,33,16,2021-05-22T09:30:00+02:00
AT,Tirol,62707,61150,630,3993726,48,23,2021-05-22T09:30:00+02:00
AT,Steiermark,78524,75138,2053,4570020,137,24,2021-05-22T09:30:00+02:00
AT,Niederösterreich,109032,105314,1780,8558956,126,53,2021-05-22T09:30:00+02:00
AT,Oberösterreich,115474,112648,1739,5296575,80,36,2021-05-22T09:30:00+02:00
AT,Wien,138075,134641,2307,8598393,192,73,2021-05-22T09:30:00+02:00
AT,Österreich,640876,621998,10541,38529537,679,242,2021-05-22T09:30:00+02:00
