country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,11751,11340,234,561170,46,9,2021-02-21T09:30:00
AT,Vorarlberg,22803,22862,269,734720,32,12,2021-02-21T09:30:00
AT,Kärnten,28204,26397,667,586173,74,7,2021-02-21T09:30:00
AT,Salzburg,36845,34651,481,739539,77,9,2021-02-21T09:30:00
AT,Tirol,46589,45620,567,1318983,74,23,2021-02-21T09:30:00
AT,Steiermark,53813,49453,1716,1563516,190,41,2021-02-21T09:30:00
AT,Niederösterreich,69453,65488,1296,3055616,307,57,2021-02-21T09:30:00
AT,Oberösterreich,84283,80881,1507,1907173,113,12,2021-02-21T09:30:00
AT,Wien,87978,83817,1649,2860894,349,87,2021-02-21T09:30:00
AT,,441719,420509,8386,13327784,1262,257,2021-02-21T09:30:00
