country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,17250,16702,322,1254623,60,26,2021-04-25T09:30:00
AT,Vorarlberg,27075,25739,288,1883502,35,7,2021-04-25T09:30:00
AT,Kärnten,37793,35640,788,1207518,75,19,2021-04-25T09:30:00
AT,Salzburg,48033,44845,559,1572482,72,20,2021-04-25T09:30:00
AT,Tirol,59034,56443,616,3184728,102,34,2021-04-25T09:30:00
AT,Steiermark,73472,67414,1970,3693524,260,45,2021-04-25T09:30:00
AT,Niederösterreich,102517,98016,1703,7058283,357,111,2021-04-25T09:30:00
AT,Oberösterreich,109764,104269,1693,4381457,232,65,2021-04-25T09:30:00
AT,Wien,130660,124087,2148,6452495,593,195,2021-04-25T09:30:00
AT,,605598,573155,10087,30688612,1786,522,2021-04-25T09:30:00
