country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,20479,19732,351,3080378,18,1,2021-10-08T09:30:00+02:00
AT,Vorarlberg,34917,34058,322,4931691,16,5,2021-10-08T09:30:00+02:00
AT,Kärnten,45135,43126,845,4425733,68,11,2021-10-08T09:30:00+02:00
AT,Salzburg,56966,54918,606,6249599,41,9,2021-10-08T09:30:00+02:00
AT,Tirol,71070,69424,664,6200195,51,12,2021-10-08T09:30:00+02:00
AT,Steiermark,91395,86363,2136,12631506,104,23,2021-10-08T09:30:00+02:00
AT,Niederösterreich,127166,122341,1898,16590454,123,37,2021-10-08T09:30:00+02:00
AT,Oberösterreich,139471,133750,1816,14788629,146,35,2021-10-08T09:30:00+02:00
AT,Wien,171076,162230,2446,20893884,279,88,2021-10-08T09:30:00+02:00
AT,Österreich,757675,725942,11084,89792069,846,221,2021-10-08T09:30:00+02:00
