country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,24630,22016,368,3308189,50,7,2021-11-13T09:30:00+01:00
AT,Vorarlberg,42367,36892,336,5372734,67,10,2021-11-13T09:30:00+01:00
AT,Kärnten,56567,49276,872,5136111,187,31,2021-11-13T09:30:00+01:00
AT,Salzburg,74936,63461,638,7330739,190,24,2021-11-13T09:30:00+01:00
AT,Tirol,85969,76157,684,6571248,160,40,2021-11-13T09:30:00+01:00
AT,Steiermark,113853,98884,2223,14392508,310,59,2021-11-13T09:30:00+01:00
AT,Niederösterreich,164923,143229,2070,18378067,404,76,2021-11-13T09:30:00+01:00
AT,Oberösterreich,188558,162699,1945,17079123,521,85,2021-11-13T09:30:00+01:00
AT,Wien,196297,178217,2553,25421387,393,89,2021-11-13T09:30:00+01:00
AT,Österreich,948100,830831,11689,102990106,2282,421,2021-11-13T09:30:00+01:00
