country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,15461,13915,274,927611,96,25,2021-03-29T08:00:00
AT,Vorarlberg,24485,24131,280,1218096,25,1,2021-03-29T08:00:00
AT,Kärnten,33513,31130,740,934873,84,17,2021-03-29T08:00:00
AT,Salzburg,43882,39525,534,1331590,117,23,2021-03-29T08:00:00
AT,Tirol,53105,50023,592,2229212,145,29,2021-03-29T08:00:00
AT,Steiermark,65244,58661,1850,2755439,312,54,2021-03-29T08:00:00
AT,Niederösterreich,89998,81680,1520,5086477,435,110,2021-03-29T08:00:00
AT,Oberösterreich,98066,91705,1585,3276807,287,69,2021-03-29T08:00:00
AT,Wien,113241,100849,1881,4695367,650,191,2021-03-29T08:00:00
AT,,536995,491619,9256,22455472,2151,519,2021-03-29T08:00:00
