country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18429,18049,343,2227078,6,2,2021-07-06T09:30:00+02:00
AT,Vorarlberg,30792,30451,308,3518471,3,2,2021-07-06T09:30:00+02:00
AT,Kärnten,40173,39345,820,2026456,16,2,2021-07-06T09:30:00+02:00
AT,Salzburg,49168,48549,586,3423985,3,0,2021-07-06T09:30:00+02:00
AT,Tirol,63837,63170,635,5105827,9,3,2021-07-06T09:30:00+02:00
AT,Steiermark,79555,77391,2091,7642510,5,2,2021-07-06T09:30:00+02:00
AT,Niederösterreich,110895,108244,1820,11497689,16,9,2021-07-06T09:30:00+02:00
AT,Oberösterreich,116990,115253,1757,8804234,13,6,2021-07-06T09:30:00+02:00
AT,Wien,141062,138004,2358,13039047,57,21,2021-07-06T09:30:00+02:00
AT,Österreich,650901,638456,10718,57285297,128,47,2021-07-06T09:30:00+02:00
