country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18266,17811,339,1665407,16,8,2021-05-27T09:30:00+02:00
AT,Vorarlberg,30238,29090,303,2603856,15,6,2021-05-27T09:30:00+02:00
AT,Kärnten,39925,38822,815,1465110,11,0,2021-05-27T09:30:00+02:00
AT,Salzburg,49098,48198,581,2122292,25,11,2021-05-27T09:30:00+02:00
AT,Tirol,62952,61599,630,4142109,42,23,2021-05-27T09:30:00+02:00
AT,Steiermark,78842,75874,2059,4904697,77,15,2021-05-27T09:30:00+02:00
AT,Niederösterreich,109438,105920,1787,8870648,115,48,2021-05-27T09:30:00+02:00
AT,Oberösterreich,115903,113274,1742,5563074,73,32,2021-05-27T09:30:00+02:00
AT,Wien,138506,135671,2317,9119645,138,56,2021-05-27T09:30:00+02:00
AT,Österreich,643168,626259,10573,40456838,512,199,2021-05-27T09:30:00+02:00
