country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,24911,22189,369,3315401,51,7,2021-11-14T09:30:00+01:00
AT,Vorarlberg,42949,37029,336,5376589,67,10,2021-11-14T09:30:00+01:00
AT,Kärnten,57560,49472,873,5137019,197,30,2021-11-14T09:30:00+01:00
AT,Salzburg,75657,63679,640,7369269,193,21,2021-11-14T09:30:00+01:00
AT,Tirol,86864,76411,684,6583645,160,40,2021-11-14T09:30:00+01:00
AT,Steiermark,115061,99715,2225,14409834,311,59,2021-11-14T09:30:00+01:00
AT,Niederösterreich,167288,144273,2073,18406400,418,78,2021-11-14T09:30:00+01:00
AT,Oberösterreich,191682,164504,1950,17117177,541,92,2021-11-14T09:30:00+01:00
AT,Wien,197680,178781,2556,25598185,389,96,2021-11-14T09:30:00+01:00
AT,Österreich,959652,836053,11706,103313519,2327,433,2021-11-14T09:30:00+01:00
