country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,20228,19539,349,3042929,18,4,2021-10-01T10:30:00+02:00
AT,Vorarlberg,34641,33656,319,4843066,14,5,2021-10-01T10:30:00+02:00
AT,Kärnten,44375,42519,838,4295428,52,7,2021-10-01T10:30:00+02:00
AT,Salzburg,56108,54117,603,6077355,40,11,2021-10-01T10:30:00+02:00
AT,Tirol,70349,68685,659,6140747,57,15,2021-10-01T10:30:00+02:00
AT,Steiermark,89450,85066,2127,12305676,95,21,2021-10-01T10:30:00+02:00
AT,Niederösterreich,125149,120376,1881,16297684,123,32,2021-10-01T10:30:00+02:00
AT,Oberösterreich,136454,130853,1803,14391026,154,36,2021-10-01T10:30:00+02:00
AT,Wien,168210,158951,2435,20081163,295,92,2021-10-01T10:30:00+02:00
AT,Österreich,744964,713762,11014,87475074,848,223,2021-10-01T10:30:00+02:00
