country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,114739,111520,549,5141625,94,10,2022-05-01T09:30:00+02:00
AT,Vorarlberg,200721,199155,543,7025754,26,0,2022-05-01T09:30:00+02:00
AT,Kärnten,242613,238097,1612,6541529,79,4,2022-05-01T09:30:00+02:00
AT,Salzburg,289198,285113,1125,10533244,39,1,2022-05-01T09:30:00+02:00
AT,Tirol,351672,348086,931,9478791,69,2,2022-05-01T09:30:00+02:00
AT,Steiermark,537127,528588,3360,20686065,145,5,2022-05-01T09:30:00+02:00
AT,Oberösterreich,752330,740107,2816,24100420,116,8,2022-05-01T09:30:00+02:00
AT,Niederösterreich,784860,756602,3277,37682538,245,14,2022-05-01T09:30:00+02:00
AT,Wien,871646,842208,3948,61896191,416,39,2022-05-01T09:30:00+02:00
AT,Österreich,4144906,4049476,18161,183086157,1229,83,2022-05-01T09:30:00+02:00
