country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,118425,116771,556,5310859,33,5,2022-05-28T09:30:00+02:00
AT,Vorarlberg,204393,203291,547,7056864,6,1,2022-05-28T09:30:00+02:00
AT,Kärnten,247401,244619,1623,6585890,31,2,2022-05-28T09:30:00+02:00
AT,Salzburg,294804,291992,1139,10577284,22,0,2022-05-28T09:30:00+02:00
AT,Tirol,357927,355776,937,9535056,54,4,2022-05-28T09:30:00+02:00
AT,Steiermark,547274,542079,3386,20929794,59,11,2022-05-28T09:30:00+02:00
AT,Oberösterreich,766433,759969,2838,24269643,45,3,2022-05-28T09:30:00+02:00
AT,Niederösterreich,808714,790772,3626,38923291,103,8,2022-05-28T09:30:00+02:00
AT,Wien,901260,885737,3999,64143572,145,14,2022-05-28T09:30:00+02:00
AT,Österreich,4246631,4191006,18651,187332253,498,48,2022-05-28T09:30:00+02:00
