country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,7983,6817,125,101961,82,14,2020-12-07T15:00:00
AT,Vorarlberg,16710,14876,155,185295,130,25,2020-12-07T15:00:00
AT,Kärnten,16752,13973,315,154760,393,31,2020-12-07T15:00:00
AT,Salzburg,23189,18605,212,190151,218,28,2020-12-07T15:00:00
AT,Steiermark,34772,22353,653,343227,663,102,2020-12-07T15:00:00
AT,Tirol,35272,32344,375,419046,335,67,2020-12-07T15:00:00
AT,Niederösterreich,44595,37634,593,572976,524,84,2020-12-07T15:00:00
AT,Oberösterreich,61896,55631,797,416585,894,141,2020-12-07T15:00:00
AT,Wien,63313,54578,672,878087,646,124,2020-12-07T15:00:00
AT,,304482,256811,3897,3262088,3885,616,2020-12-07T15:00:00
