country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18306,17881,340,1771077,20,9,2021-06-03T09:30:00+02:00
AT,Vorarlberg,30536,29656,303,2713592,14,5,2021-06-03T09:30:00+02:00
AT,Kärnten,40065,39061,817,1515354,35,5,2021-06-03T09:30:00+02:00
AT,Salzburg,49040,48271,582,2375279,21,4,2021-06-03T09:30:00+02:00
AT,Tirol,63338,62119,631,4381873,30,14,2021-06-03T09:30:00+02:00
AT,Steiermark,79194,76598,2069,5407581,41,5,2021-06-03T09:30:00+02:00
AT,Niederösterreich,109958,106600,1802,9296476,78,36,2021-06-03T09:30:00+02:00
AT,Oberösterreich,116327,114018,1747,6347909,43,19,2021-06-03T09:30:00+02:00
AT,Wien,139070,136527,2336,9919962,99,31,2021-06-03T09:30:00+02:00
AT,Österreich,645834,630731,10627,43729103,381,128,2021-06-03T09:30:00+02:00
