country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,110646,105418,538,5093745,109,11,2022-04-20T09:30:00+02:00
AT,Vorarlberg,198231,192573,536,7003185,52,6,2022-04-20T09:30:00+02:00
AT,Kärnten,238812,233828,1275,6518260,83,5,2022-04-20T09:30:00+02:00
AT,Salzburg,285777,281280,928,10508889,69,3,2022-04-20T09:30:00+02:00
AT,Tirol,348202,343413,928,9445864,91,6,2022-04-20T09:30:00+02:00
AT,Steiermark,529714,519905,2889,20583230,251,21,2022-04-20T09:30:00+02:00
AT,Oberösterreich,741680,726102,2784,24002901,179,9,2022-04-20T09:30:00+02:00
AT,Niederösterreich,767464,731436,3220,37098722,389,25,2022-04-20T09:30:00+02:00
AT,Wien,851884,811179,3372,60753001,653,52,2022-04-20T09:30:00+02:00
AT,Österreich,4072410,3945134,16470,181007797,1876,138,2022-04-20T09:30:00+02:00
