country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,29302,26537,392,3454981,109,14,2021-11-30T09:30:00+01:00
AT,Vorarlberg,54419,43510,369,5471923,145,23,2021-11-30T09:30:00+01:00
AT,Kärnten,74607,59947,929,5362424,346,60,2021-11-30T09:30:00+01:00
AT,Salzburg,95147,80758,701,7914357,290,46,2021-11-30T09:30:00+01:00
AT,Tirol,107754,93436,719,6864772,317,62,2021-11-30T09:30:00+01:00
AT,Steiermark,136889,117215,2329,15193989,453,81,2021-11-30T09:30:00+01:00
AT,Niederösterreich,200407,176162,2277,18920746,582,110,2021-11-30T09:30:00+01:00
AT,Wien,220952,197109,2653,29390581,560,112,2021-11-30T09:30:00+01:00
AT,Oberösterreich,240518,213235,2123,18006009,656,134,2021-11-30T09:30:00+01:00
AT,Österreich,1159995,1007909,12492,110579782,3458,642,2021-11-30T09:30:00+01:00
