country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,11137,10851,226,436790,39,5,2021-02-09T15:00:00
AT,Vorarlberg,22326,22246,265,594613,29,3,2021-02-09T15:00:00
AT,Kärnten,26898,25203,653,501757,85,8,2021-02-09T15:00:00
AT,Salzburg,35584,33320,461,594275,112,15,2021-02-09T15:00:00
AT,Tirol,45471,44355,549,1045442,123,27,2021-02-09T15:00:00
AT,Steiermark,50918,46986,1641,1220651,275,42,2021-02-09T15:00:00
AT,Niederösterreich,65364,62290,1229,2479223,350,54,2021-02-09T15:00:00
AT,Oberösterreich,81736,78842,1481,1568838,154,28,2021-02-09T15:00:00
AT,Wien,83712,80583,1566,2311180,426,103,2021-02-09T15:00:00
AT,,423146,404676,8071,10752769,1593,285,2021-02-09T15:00:00
