country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,8089,7084,130,102945,73,11,2020-12-09T09:30:00
AT,Vorarlberg,16800,15205,165,188252,123,23,2020-12-09T09:30:00
AT,Kärnten,17137,14797,338,156314,386,27,2020-12-09T09:30:00
AT,Salzburg,23530,19357,220,192302,226,28,2020-12-09T09:30:00
AT,Steiermark,35428,24020,673,346691,680,99,2020-12-09T09:30:00
AT,Tirol,35625,33197,384,422902,323,67,2020-12-09T09:30:00
AT,Niederösterreich,45484,39110,621,578424,511,92,2020-12-09T09:30:00
AT,Oberösterreich,62628,57076,833,421267,870,133,2020-12-09T09:30:00
AT,Wien,64243,55969,692,892985,662,130,2020-12-09T09:30:00
AT,,308964,265815,4056,3302082,3854,610,2020-12-09T09:30:00
