country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18381,17995,343,2083776,7,2,2021-06-24T09:30:00+02:00
AT,Vorarlberg,30761,30345,305,3317855,6,1,2021-06-24T09:30:00+02:00
AT,Kärnten,40189,39333,819,1981250,23,2,2021-06-24T09:30:00+02:00
AT,Salzburg,49163,48502,585,3097940,3,0,2021-06-24T09:30:00+02:00
AT,Tirol,63795,63071,633,4821648,13,7,2021-06-24T09:30:00+02:00
AT,Steiermark,79524,77394,2088,6909925,4,0,2021-06-24T09:30:00+02:00
AT,Niederösterreich,110708,107981,1815,10621263,34,15,2021-06-24T09:30:00+02:00
AT,Oberösterreich,116894,115123,1757,7994979,19,11,2021-06-24T09:30:00+02:00
AT,Wien,140507,137179,2352,12015642,108,32,2021-06-24T09:30:00+02:00
AT,Österreich,649922,636923,10697,52844278,217,70,2021-06-24T09:30:00+02:00
