country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,140166,135922,580,5542720,40,2,2022-09-05T09:30:00+02:00
AT,Vorarlberg,228635,227568,574,7168784,16,1,2022-09-05T09:30:00+02:00
AT,Kärnten,279721,275529,1664,6747426,104,13,2022-09-05T09:30:00+02:00
AT,Salzburg,330520,327113,1179,10830395,66,1,2022-09-05T09:30:00+02:00
AT,Tirol,397689,394495,960,9756234,67,2,2022-09-05T09:30:00+02:00
AT,Steiermark,618856,610000,3455,21629364,107,8,2022-09-05T09:30:00+02:00
AT,Oberösterreich,859362,850479,2930,25002524,111,5,2022-09-05T09:30:00+02:00
AT,Niederösterreich,954378,929387,3892,40226903,169,13,2022-09-05T09:30:00+02:00
AT,Wien,1117778,1096010,4208,68928268,283,18,2022-09-05T09:30:00+02:00
AT,Österreich,4927105,4846503,19442,195832618,963,63,2022-09-05T09:30:00+02:00
