country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10967,10715,225,413852,38,6,2021-02-05T09:30:00
AT,Vorarlberg,22146,22008,262,564752,39,8,2021-02-05T09:30:00
AT,Kärnten,26409,24819,644,474728,88,8,2021-02-05T09:30:00
AT,Salzburg,35191,32770,451,552424,119,19,2021-02-05T09:30:00
AT,Tirol,45051,43885,546,989181,134,33,2021-02-05T09:30:00
AT,Steiermark,50100,46207,1629,1055337,262,41,2021-02-05T09:30:00
AT,Niederösterreich,64291,61200,1210,2302093,359,59,2021-02-05T09:30:00
AT,Oberösterreich,80993,78088,1474,1430280,158,27,2021-02-05T09:30:00
AT,Wien,82818,79637,1532,2157987,417,105,2021-02-05T09:30:00
AT,,417966,399329,7973,9940634,1614,306,2021-02-05T09:30:00
