country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,1761,1222,17,64980,32,5,2020-10-26T09:30:00
AT,Kärnten,1921,1378,15,100391,48,4,2020-10-26T09:30:00
AT,Vorarlberg,4166,2263,29,122408,43,11,2020-10-26T09:30:00
AT,Salzburg,5520,3210,49,114482,83,13,2020-10-26T09:30:00
AT,Steiermark,6795,4190,202,206087,177,25,2020-10-26T09:30:00
AT,Tirol,10497,8212,116,286583,115,8,2020-10-26T09:30:00
AT,Niederösterreich,12607,9138,152,350675,175,27,2020-10-26T09:30:00
AT,Oberösterreich,13139,9101,98,269150,316,27,2020-10-26T09:30:00
AT,Wien,27724,20322,314,596819,341,68,2020-10-26T09:30:00
AT,,84130,59036,992,2111575,1330,188,2020-10-26T09:30:00
