country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,137397,133817,578,5484545,55,5,2022-08-17T09:30:00+02:00
AT,Vorarlberg,226262,225136,570,7154444,19,0,2022-08-17T09:30:00+02:00
AT,Kärnten,273790,269000,1657,6718862,102,6,2022-08-17T09:30:00+02:00
AT,Salzburg,326313,322540,1173,10794993,92,2,2022-08-17T09:30:00+02:00
AT,Tirol,392915,388862,953,9724392,76,2,2022-08-17T09:30:00+02:00
AT,Steiermark,608625,598809,3441,21508792,120,9,2022-08-17T09:30:00+02:00
AT,Oberösterreich,846662,837769,2914,24874151,136,9,2022-08-17T09:30:00+02:00
AT,Niederösterreich,933875,908472,3846,40135299,259,13,2022-08-17T09:30:00+02:00
AT,Wien,1092402,1063218,4164,68178379,422,23,2022-08-17T09:30:00+02:00
AT,Österreich,4838241,4747623,19296,194573857,1281,69,2022-08-17T09:30:00+02:00
