country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,17578,17032,326,1345076,40,18,2021-05-03T08:00:00
AT,Vorarlberg,28097,26358,294,2063720,43,10,2021-05-03T08:00:00
AT,Kärnten,38689,36638,797,1197990,57,8,2021-05-03T08:00:00
AT,Salzburg,49002,45826,565,1676569,81,19,2021-05-03T08:00:00
AT,Tirol,60455,57992,624,3400214,98,27,2021-05-03T08:00:00
AT,Steiermark,75803,69491,2002,3831785,263,53,2021-05-03T08:00:00
AT,Niederösterreich,104460,100559,1723,7405558,288,93,2021-05-03T08:00:00
AT,Oberösterreich,112205,107131,1706,4525493,213,64,2021-05-03T08:00:00
AT,Wien,133240,128507,2208,6937569,483,184,2021-05-03T08:00:00
AT,,619529,589534,10245,32383974,1566,476,2021-05-03T08:00:00
