country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,16859,15927,308,1124722,79,28,2021-04-16T08:00:00
AT,Vorarlberg,25987,25068,285,1638246,33,10,2021-04-16T08:00:00
AT,Kärnten,36615,34005,768,1134988,84,15,2021-04-16T08:00:00
AT,Salzburg,46721,43390,548,1680364,97,23,2021-04-16T08:00:00
AT,Tirol,57076,54488,609,2930215,132,36,2021-04-16T08:00:00
AT,Steiermark,70665,64931,1925,3350944,333,57,2021-04-16T08:00:00
AT,Niederösterreich,99714,92967,1658,6372472,449,123,2021-04-16T08:00:00
AT,Oberösterreich,106033,99943,1661,4017569,272,64,2021-04-16T08:00:00
AT,Wien,126177,116885,2051,5762561,718,221,2021-04-16T08:00:00
AT,,585847,547604,9813,28012081,2197,577,2021-04-16T08:00:00
