country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,62065,54172,476,4524044,71,4,2022-02-24T09:30:00+01:00
AT,Vorarlberg,125788,113395,483,6599847,79,5,2022-02-24T09:30:00+01:00
AT,Kärnten,159156,141147,1160,6210362,193,17,2022-02-24T09:30:00+01:00
AT,Salzburg,197683,180544,839,9972851,101,3,2022-02-24T09:30:00+01:00
AT,Tirol,249856,229904,865,8738459,228,17,2022-02-24T09:30:00+01:00
AT,Steiermark,316269,279631,2616,19082164,358,23,2022-02-24T09:30:00+01:00
AT,Niederösterreich,442709,385427,2770,30033749,428,28,2022-02-24T09:30:00+01:00
AT,Oberösterreich,480786,441338,2472,22411222,367,35,2022-02-24T09:30:00+01:00
AT,Wien,544650,460734,3019,49743194,588,66,2022-02-24T09:30:00+01:00
AT,Österreich,2578962,2286292,14700,157315892,2413,198,2022-02-24T09:30:00+01:00
