country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18414,18030,343,2166515,7,3,2021-07-02T09:30:00+02:00
AT,Vorarlberg,30786,30437,307,3449291,4,2,2021-07-02T09:30:00+02:00
AT,Kärnten,40173,39339,820,2005704,16,2,2021-07-02T09:30:00+02:00
AT,Salzburg,49158,48538,586,3306333,4,0,2021-07-02T09:30:00+02:00
AT,Tirol,63820,63140,634,5073133,9,4,2021-07-02T09:30:00+02:00
AT,Steiermark,79544,77376,2091,7293891,4,2,2021-07-02T09:30:00+02:00
AT,Niederösterreich,110846,108162,1816,11200979,26,12,2021-07-02T09:30:00+02:00
AT,Oberösterreich,116958,115200,1757,8515835,10,6,2021-07-02T09:30:00+02:00
AT,Wien,140870,137810,2355,12698933,73,20,2021-07-02T09:30:00+02:00
AT,Österreich,650569,638032,10709,55710614,153,51,2021-07-02T09:30:00+02:00
