country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,119716,117895,559,5270135,27,3,2022-06-13T09:30:00+02:00
AT,Vorarlberg,206638,205160,548,7069647,12,2,2022-06-13T09:30:00+02:00
AT,Kärnten,249149,246362,1627,6605995,41,5,2022-06-13T09:30:00+02:00
AT,Salzburg,297836,294585,1140,10596640,14,0,2022-06-13T09:30:00+02:00
AT,Tirol,360879,358049,939,9557187,43,2,2022-06-13T09:30:00+02:00
AT,Steiermark,551161,545468,3392,21014780,51,4,2022-06-13T09:30:00+02:00
AT,Oberösterreich,772392,765882,2840,24379381,50,3,2022-06-13T09:30:00+02:00
AT,Niederösterreich,819200,799382,3642,39302952,113,7,2022-06-13T09:30:00+02:00
AT,Wien,917350,898424,4012,64995895,143,10,2022-06-13T09:30:00+02:00
AT,Österreich,4294321,4231207,18699,188792612,494,36,2022-06-13T09:30:00+02:00
