country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18340,17943,343,1930444,10,4,2021-06-12T09:30:00+02:00
AT,Vorarlberg,30690,30007,303,2818988,10,7,2021-06-12T09:30:00+02:00
AT,Kärnten,40201,39242,819,1805034,30,3,2021-06-12T09:30:00+02:00
AT,Salzburg,49104,48398,583,2712073,12,3,2021-06-12T09:30:00+02:00
AT,Tirol,63677,62577,633,4611397,25,12,2021-06-12T09:30:00+02:00
AT,Steiermark,79445,77076,2073,6091501,21,3,2021-06-12T09:30:00+02:00
AT,Niederösterreich,110445,107293,1805,9715155,63,25,2021-06-12T09:30:00+02:00
AT,Oberösterreich,116697,114679,1750,7145413,25,11,2021-06-12T09:30:00+02:00
AT,Wien,139788,136323,2347,10895429,131,33,2021-06-12T09:30:00+02:00
AT,Österreich,648387,633538,10656,47725434,327,101,2021-06-12T09:30:00+02:00
