country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,140092,135925,580,5540012,43,2,2022-09-04T09:30:00+02:00
AT,Vorarlberg,228563,227438,574,7168272,14,2,2022-09-04T09:30:00+02:00
AT,Kärnten,279529,275279,1664,6746475,104,10,2022-09-04T09:30:00+02:00
AT,Salzburg,330410,327102,1179,10829599,73,1,2022-09-04T09:30:00+02:00
AT,Tirol,397553,394229,960,9755375,61,3,2022-09-04T09:30:00+02:00
AT,Steiermark,618703,609807,3455,21627127,109,7,2022-09-04T09:30:00+02:00
AT,Oberösterreich,858925,849667,2930,24999448,105,5,2022-09-04T09:30:00+02:00
AT,Niederösterreich,953736,928747,3892,40223550,174,14,2022-09-04T09:30:00+02:00
AT,Wien,1116929,1095034,4208,68852238,281,17,2022-09-04T09:30:00+02:00
AT,Österreich,4924440,4843228,19442,195742096,964,61,2022-09-04T09:30:00+02:00
