country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,19976,19266,349,2981986,16,2,2021-09-23T09:30:00+02:00
AT,Vorarlberg,34198,33118,318,4735522,16,3,2021-09-23T09:30:00+02:00
AT,Kärnten,43516,41822,834,4163946,37,6,2021-09-23T09:30:00+02:00
AT,Salzburg,55155,53107,600,5856754,55,11,2021-09-23T09:30:00+02:00
AT,Tirol,69501,67908,653,6065291,60,13,2021-09-23T09:30:00+02:00
AT,Steiermark,87818,83557,2122,11936660,81,21,2021-09-23T09:30:00+02:00
AT,Niederösterreich,122829,117582,1867,15930817,126,31,2021-09-23T09:30:00+02:00
AT,Oberösterreich,133047,127637,1793,13918895,178,41,2021-09-23T09:30:00+02:00
AT,Wien,164363,154045,2407,19140051,304,90,2021-09-23T09:30:00+02:00
AT,Österreich,730403,698042,10943,84729922,873,218,2021-09-23T09:30:00+02:00
