country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,20002,19295,349,2987236,17,3,2021-09-24T09:30:00+02:00
AT,Vorarlberg,34260,33167,318,4748328,15,2,2021-09-24T09:30:00+02:00
AT,Kärnten,43598,41903,834,4164685,37,5,2021-09-24T09:30:00+02:00
AT,Salzburg,55258,53244,602,5881138,47,11,2021-09-24T09:30:00+02:00
AT,Tirol,69610,67967,656,6073232,54,13,2021-09-24T09:30:00+02:00
AT,Steiermark,87993,83772,2122,11972366,76,21,2021-09-24T09:30:00+02:00
AT,Niederösterreich,123132,117926,1867,15974469,131,33,2021-09-24T09:30:00+02:00
AT,Oberösterreich,133460,128072,1794,13969796,177,43,2021-09-24T09:30:00+02:00
AT,Wien,164844,154784,2411,19262797,306,89,2021-09-24T09:30:00+02:00
AT,Österreich,732157,700130,10953,85034047,860,220,2021-09-24T09:30:00+02:00
