country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18301,17868,340,1755748,20,9,2021-06-02T09:30:00+02:00
AT,Vorarlberg,30505,29601,303,2693527,14,5,2021-06-02T09:30:00+02:00
AT,Kärnten,40049,39046,817,1513700,36,6,2021-06-02T09:30:00+02:00
AT,Salzburg,49059,48272,581,2327933,25,7,2021-06-02T09:30:00+02:00
AT,Tirol,63279,62067,631,4234223,31,16,2021-06-02T09:30:00+02:00
AT,Steiermark,79151,76526,2068,5334198,44,6,2021-06-02T09:30:00+02:00
AT,Niederösterreich,109898,106533,1800,9215471,85,37,2021-06-02T09:30:00+02:00
AT,Oberösterreich,116284,113954,1747,6186623,52,25,2021-06-02T09:30:00+02:00
AT,Wien,139026,136407,2334,9786653,102,30,2021-06-02T09:30:00+02:00
AT,Österreich,645552,630274,10621,43048076,409,141,2021-06-02T09:30:00+02:00
