country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,5727,3277,55,85932,111,16,2020-11-17T09:30:00
AT,Kärnten,9354,5151,90,128837,367,34,2020-11-17T09:30:00
AT,Vorarlberg,12439,8248,75,150659,192,39,2020-11-17T09:30:00
AT,Salzburg,15357,8650,69,154588,202,23,2020-11-17T09:30:00
AT,Steiermark,22450,9771,338,284909,723,105,2020-11-17T09:30:00
AT,Tirol,25266,18016,194,362739,408,70,2020-11-17T09:30:00
AT,Niederösterreich,31169,21051,331,460113,678,87,2020-11-17T09:30:00
AT,Oberösterreich,42594,28759,340,357319,1094,129,2020-11-17T09:30:00
AT,Wien,49616,33564,453,738066,750,155,2020-11-17T09:30:00
AT,,213972,136487,1945,2723162,4525,658,2020-11-17T09:30:00
