country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10037,9677,192,278257,49,6,2021-01-15T09:30:00
AT,Vorarlberg,20423,20299,236,461195,73,14,2021-01-15T09:30:00
AT,Kärnten,23090,22200,578,298951,109,11,2021-01-15T09:30:00
AT,Salzburg,31602,28883,377,434147,130,17,2021-01-15T09:30:00
AT,Tirol,42354,41255,506,846070,140,26,2021-01-15T09:30:00
AT,Steiermark,45714,41759,1478,820834,317,58,2021-01-15T09:30:00
AT,Niederösterreich,58846,54999,989,1510727,429,55,2021-01-15T09:30:00
AT,Oberösterreich,75903,73063,1362,1116743,351,51,2021-01-15T09:30:00
AT,Wien,77478,73079,1269,1692684,444,99,2021-01-15T09:30:00
AT,,385447,365214,6987,7459608,2042,337,2021-01-15T09:30:00
