country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,29863,27341,399,3475446,98,14,2021-12-03T09:30:00+01:00
AT,Vorarlberg,56454,45113,380,5491141,137,24,2021-12-03T09:30:00+01:00
AT,Kärnten,77287,64079,953,5407987,326,64,2021-12-03T09:30:00+01:00
AT,Salzburg,96952,85370,723,8008703,249,48,2021-12-03T09:30:00+01:00
AT,Tirol,110214,97062,745,6914023,278,71,2021-12-03T09:30:00+01:00
AT,Steiermark,140335,122074,2352,15332383,421,85,2021-12-03T09:30:00+01:00
AT,Niederösterreich,204918,182706,2322,19006895,551,104,2021-12-03T09:30:00+01:00
AT,Wien,224361,203637,2670,30134804,537,110,2021-12-03T09:30:00+01:00
AT,Oberösterreich,245598,222669,2149,18166584,583,123,2021-12-03T09:30:00+01:00
AT,Österreich,1185982,1050051,12693,111937966,3180,643,2021-12-03T09:30:00+01:00
