country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,27346,23924,381,3383075,84,9,2021-11-22T09:30:00+01:00
AT,Vorarlberg,48833,39258,346,5421735,115,23,2021-11-22T09:30:00+01:00
AT,Kärnten,66157,52685,892,5230627,287,43,2021-11-22T09:30:00+01:00
AT,Salzburg,87001,69077,670,7679104,223,38,2021-11-22T09:30:00+01:00
AT,Tirol,97807,83623,694,6729635,220,41,2021-11-22T09:30:00+01:00
AT,Steiermark,125765,106504,2269,14808691,407,69,2021-11-22T09:30:00+01:00
AT,Niederösterreich,185885,158207,2164,18680927,555,103,2021-11-22T09:30:00+01:00
AT,Wien,211367,186728,2599,27672498,457,113,2021-11-22T09:30:00+01:00
AT,Oberösterreich,220258,185387,2027,17580859,706,123,2021-11-22T09:30:00+01:00
AT,Österreich,1070419,905393,12042,107187151,3054,562,2021-11-22T09:30:00+01:00
