country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10704,10453,217,385984,39,9,2021-01-30T09:30:00
AT,Vorarlberg,21783,21605,251,531560,50,10,2021-01-30T09:30:00
AT,Kärnten,25772,24182,624,452148,90,8,2021-01-30T09:30:00
AT,Salzburg,34363,31805,431,514521,106,19,2021-01-30T09:30:00
AT,Tirol,44376,43131,540,954467,116,30,2021-01-30T09:30:00
AT,Steiermark,48879,45079,1589,994793,254,37,2021-01-30T09:30:00
AT,Niederösterreich,62848,59882,1139,2162851,373,56,2021-01-30T09:30:00
AT,Oberösterreich,80004,76915,1448,1298759,193,33,2021-01-30T09:30:00
AT,Wien,81199,78024,1464,1990992,461,94,2021-01-30T09:30:00
AT,,409928,391076,7703,9286075,1682,296,2021-01-30T09:30:00
