country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,31630,30639,434,3630911,44,11,2021-12-26T09:30:00+01:00
AT,Vorarlberg,62801,59842,423,5584407,61,17,2021-12-26T09:30:00+01:00
AT,Kärnten,83398,80753,1083,5592981,117,30,2021-12-26T09:30:00+01:00
AT,Salzburg,101643,99097,782,8527942,56,18,2021-12-26T09:30:00+01:00
AT,Tirol,119318,114853,800,7215118,131,48,2021-12-26T09:30:00+01:00
AT,Steiermark,150925,144865,2460,16221822,161,51,2021-12-26T09:30:00+01:00
AT,Niederösterreich,218266,210918,2541,19578723,217,67,2021-12-26T09:30:00+01:00
AT,Wien,237495,227441,2779,34776326,272,82,2021-12-26T09:30:00+01:00
AT,Oberösterreich,259077,253025,2332,19086057,147,59,2021-12-26T09:30:00+01:00
AT,Österreich,1264553,1221433,13634,120214287,1206,383,2021-12-26T09:30:00+01:00
