country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,5631,2945,52,84015,102,13,2020-11-16T08:00:00
AT,Kärnten,8617,4485,78,126865,293,24,2020-11-16T08:00:00
AT,Vorarlberg,12132,7423,68,148496,183,35,2020-11-16T08:00:00
AT,Salzburg,14519,7886,65,149949,192,25,2020-11-16T08:00:00
AT,Steiermark,21899,8887,321,278463,752,96,2020-11-16T08:00:00
AT,Tirol,24527,17188,190,356329,339,58,2020-11-16T08:00:00
AT,Niederösterreich,30321,19328,308,448050,633,76,2020-11-16T08:00:00
AT,Oberösterreich,41357,25376,314,349722,987,121,2020-11-16T08:00:00
AT,Wien,48829,32156,433,725991,697,151,2020-11-16T08:00:00
AT,,207832,125674,1829,2667880,4178,599,2020-11-16T08:00:00
