country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,3718,1737,31,75130,47,10,2020-11-07T08:00:00
AT,Kärnten,4742,2138,36,114365,128,11,2020-11-07T08:00:00
AT,Vorarlberg,8266,4500,45,133723,145,28,2020-11-07T08:00:00
AT,Salzburg,9890,4903,57,132857,138,21,2020-11-07T08:00:00
AT,Steiermark,14721,6007,257,245277,486,66,2020-11-07T08:00:00
AT,Tirol,17653,11872,145,319681,263,44,2020-11-07T08:00:00
AT,Niederösterreich,22046,12605,220,397922,448,61,2020-11-07T08:00:00
AT,Oberösterreich,27618,14545,174,313094,738,79,2020-11-07T08:00:00
AT,Wien,38031,25400,375,663966,532,111,2020-11-07T08:00:00
AT,,146685,83707,1340,2396015,2925,431,2020-11-07T08:00:00
