country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,118392,116662,556,5309197,33,5,2022-05-27T09:30:00+02:00
AT,Vorarlberg,204271,203291,547,7056154,6,1,2022-05-27T09:30:00+02:00
AT,Kärnten,247316,244569,1623,6585890,31,2,2022-05-27T09:30:00+02:00
AT,Salzburg,294649,291854,1138,10576242,22,0,2022-05-27T09:30:00+02:00
AT,Tirol,357798,355561,937,9533725,54,4,2022-05-27T09:30:00+02:00
AT,Steiermark,547103,541674,3385,20927593,59,11,2022-05-27T09:30:00+02:00
AT,Oberösterreich,766257,759520,2837,24266552,45,3,2022-05-27T09:30:00+02:00
AT,Niederösterreich,808343,790018,3622,38918386,103,8,2022-05-27T09:30:00+02:00
AT,Wien,900736,884821,3998,64111304,145,12,2022-05-27T09:30:00+02:00
AT,Österreich,4244865,4187970,18643,187285043,498,46,2022-05-27T09:30:00+02:00
